BEASTtype	session	playerNr	uniquePlayerNr	period	animalName	actualNAnimals	firstEstimate	observedEstimate	secondEstimate	actualAngle	firstAngle	observedAngle	secondAngle	infoChoice	choice	payoff	A	B	previousChoice	previousPayoff	age	female	IOS	conf1	conf2	conf3	conf4	conf5	conf6	conf7	conf8	conf9	conf10	conf11	indiv1	coll1	coll2	indiv2	indiv3	coll3	coll4	indiv4	orderofTasks
1	2	74	102074	12										1	1	34	34	48	1	41																							2
1	2	74	102074	13										2	1	19	19	14	1	34																							2
1	2	74	102074	14										1	1	29	29	25	1	19																							2
1	2	74	102074	15										1	1	21	21	18	1	29																							2
1	2	74	102074	16										2	2	41	27	41	1	21																							2
1	2	74	102074	17										2	2	21	37	21	2	41																							2
1	2	74	102074	18										1	1	22	22	38	2	21																							2
1	2	74	102074	19										1	1	38	38	47	1	22																							2
1	2	74	102074	20										1	2	44	28	44	1	38																							2
1	2	74	102074	21	ant	93	200	155	160																																		2
1	2	74	102074	22	bee	78	300	200	200																																		2
1	2	74	102074	23	flamingo	59	300	125	200																																		2
1	2	74	102074	24	crane	74	70	80	80																																		2
1	2	74	102074	25	cricket	69	70	52	60												37	1	2	7	3	7	2	2	7	7	7	3	7	7	9	4	5	9	9	6	9	9	2
1	2	75	102075	1	ant	93	192	140	160																																		3
1	2	75	102075	2	bee	78	115	98	110																																		3
1	2	75	102075	3	flamingo	59	135	101	105																																		3
1	2	75	102075	4	crane	74	98	83	85																																		3
1	2	75	102075	5	cricket	69	75	56	60																																		3
1	2	75	102075	6											2	62	47	62	NA	NA																							3
1	2	75	102075	7										2	1	36	36	36	2	62																							3
1	2	75	102075	8										1	2	33	31	33	1	36																							3
1	2	75	102075	9										2	1	4	4	26	2	33																							3
1	2	75	102075	10										2	2	18	43	18	1	4																							3
1	2	75	102075	11										1	1	33	33	33	2	18																							3
1	2	75	102075	12										2	1	22	22	38	1	33																							3
1	2	75	102075	13										2	1	26	26	27	1	22																							3
1	2	75	102075	14										1	2	53	17	53	1	26																							3
1	2	75	102075	15										2	2	24	41	24	2	53																							3
1	2	75	102075	16										2	1	21	21	11	2	24																							3
1	2	75	102075	17										2	2	30	26	30	1	21																							3
1	2	75	102075	18										2	2	55	53	55	2	30																							3
1	2	75	102075	19										2	2	35	33	35	2	55																							3
1	2	75	102075	20										2	1	48	48	36	2	35																							3
1	2	75	102075	21						127	324	298	146.6																														3
1	2	75	102075	22						67	272	253	31.4																														3
1	2	75	102075	23						326	318	336	201.3																														3
1	2	75	102075	24						229	239	224	1.3																														3
1	2	75	102075	25						199	227	202	23								36	1	1	6	3	6	3	8	6	3	6	3	7	5	6	8	8	8	8	9	9	6	3
1	2	76	102076	1	ant	93	100	75	75																																		4
1	2	76	102076	2	bee	78	75	86	86																																		4
1	2	76	102076	3	flamingo	59	86	69	69																																		4
1	2	76	102076	4	crane	74	80	68	68																																		4
1	2	76	102076	5	cricket	69	80	60	60																																		4
1	2	76	102076	6						127	128	103	127.6																														4
1	2	76	102076	7						67	53	68	57.1																														4
1	2	76	102076	8						326	344	324	337.7																														4
1	2	76	102076	9						229	232	216	227.7																														4
1	2	76	102076	10						199	218	193	209																														4
1	2	76	102076	11											1	34	34	33	NA	NA																							4
1	2	76	102076	12										1	1	16	16	28	1	34																							4
1	2	76	102076	13										2	1	22	22	37	1	16																							4
1	2	76	102076	14										2	2	33	22	33	1	22																							4
1	2	76	102076	15										2	2	21	42	21	2	33																							4
1	2	76	102076	16										2	2	38	18	38	2	21																							4
1	2	76	102076	17										2	2	68	1	68	2	38																							4
1	2	76	102076	18										2	2	19	21	19	2	68																							4
1	2	76	102076	19										2	2	40	26	40	2	19																							4
1	2	76	102076	20										2	2	22	38	22	2	40																							4
1	2	76	102076	21										2	2	36	41	36	2	22																							4
1	2	76	102076	22										2	2	24	26	24	2	36																							4
1	2	76	102076	23										2	2	29	30	29	2	24																							4
1	2	76	102076	24										2	2	30	41	30	2	29																							4
1	2	76	102076	25										2	2	28	35	28	2	30	24	0	7	9	9	9	9	9	9	1	9	1	9	1	1	9	9	9	1	9	9	1	4
1	2	78	102078	1											2	40	56	40	NA	NA																							6
1	2	78	102078	2										2	1	35	35	46	2	40																							6
1	2	78	102078	3										1	2	36	41	36	1	35																							6
1	2	78	102078	4										2	1	25	25	53	2	36																							6
1	2	78	102078	5										2	2	32	45	32	1	25																							6
1	2	78	102078	6										2	1	24	24	49	2	32																							6
1	2	78	102078	7										2	2	16	39	16	1	24																							6
1	2	78	102078	8										2	1	37	37	42	2	16																							6
1	2	78	102078	9										2	2	46	24	46	1	37																							6
1	2	78	102078	10										1	2	32	45	32	2	46																							6
1	2	78	102078	11										2	2	45	24	45	2	32																							6
1	2	78	102078	12										2	2	17	1	17	2	45																							6
1	2	78	102078	13										2	2	17	36	17	2	17																							6
1	2	78	102078	14										2	2	47	43	47	2	17																							6
1	2	78	102078	15										2	2	17	25	17	2	47																							6
1	2	78	102078	16						127	234	211	155																														6
1	2	78	102078	17						67	34	49	281.8																														6
1	2	78	102078	18						326	288	308	44.7																														6
1	2	78	102078	19						229	259	243	53.8																														6
1	2	78	102078	20						199	243	218	27																														6
1	2	78	102078	21	ant	93	62	77	75																																		6
1	2	78	102078	22	bee	78	81	69	72																																		6
1	2	78	102078	23	flamingo	59	62	50	48																																		6
1	2	78	102078	24	crane	74	86	73	75																																		6
1	2	78	102078	25	cricket	69	66	82	75												51	1	4	5	9	5	4	3	5	9	3	9	2	9	9	9	9	9	9	9	9	9	6
1	2	79	102079	1						127	295	265	284.1																														1
1	2	79	102079	2						67	47	62	54.5																														1
1	2	79	102079	3						326	314	333	320.8																														1
1	2	79	102079	4						229	234	219	226.4																														1
1	2	79	102079	5						199	216	191	208																														1
1	2	79	102079	6	ant	93	50	62	55																																		1
1	2	79	102079	7	bee	78	62	71	66																																		1
1	2	79	102079	8	flamingo	59	65	52	63																																		1
1	2	79	102079	9	crane	74	70	80	75																																		1
1	2	79	102079	10	cricket	69	57	71	63																																		1
1	2	79	102079	11											2	41	39	41	NA	NA																							1
1	2	79	102079	12										1	1	18	18	19	2	41																							1
1	2	79	102079	13										2	2	51	28	51	1	18																							1
1	2	79	102079	14										1	2	19	19	19	2	51																							1
1	2	79	102079	15										2	2	36	21	36	2	19																							1
1	2	79	102079	16										1	1	48	48	23	2	36																							1
1	2	79	102079	17										1	2	25	38	25	1	48																							1
1	2	79	102079	18										2	2	33	9	33	2	25																							1
1	2	79	102079	19										2	2	45	17	45	2	33																							1
1	2	79	102079	20										2	2	19	25	19	2	45																							1
1	2	79	102079	21										2	2	35	39	35	2	19																							1
1	2	79	102079	22										2	2	36	46	36	2	35																							1
1	2	79	102079	23										2	2	19	18	19	2	36																							1
1	2	79	102079	24										2	2	32	30	32	2	19																							1
1	2	79	102079	25										2	2	24	24	24	2	32	39	0	2	3	8	2	1	5	2	9	2	9	2	9	9	9	9	9	9	7	9	9	1
1	2	8	102008	1						127	124	148	137.1																														2
1	2	8	102008	2						67	65	80	71.9																														2
1	2	8	102008	3						326	329	309	319.6																														2
1	2	8	102008	4						229	214	229	221.8																														2
1	2	8	102008	5						199	202	177	194																														2
1	2	8	102008	6											1	41	41	60	NA	NA																							2
1	2	8	102008	7										2	1	34	34	23	1	41																							2
1	2	8	102008	8										2	1	31	31	46	1	34																							2
1	2	8	102008	9										2	1	24	24	35	1	31																							2
1	2	8	102008	10										2	2	38	38	38	1	24																							2
1	2	8	102008	11										2	2	37	22	37	2	38																							2
1	2	8	102008	12										2	2	41	28	41	2	37																							2
1	2	8	102008	13										2	2	34	55	34	2	41																							2
1	2	8	102008	14										2	2	37	48	37	2	34																							2
1	2	8	102008	15										1	2	39	40	39	2	37																							2
1	2	8	102008	16										2	2	53	27	53	2	39																							2
1	2	8	102008	17										2	2	31	47	31	2	53																							2
1	2	8	102008	18										2	2	28	19	28	2	31																							2
1	2	8	102008	19										2	2	34	28	34	2	28																							2
1	2	8	102008	20										1	2	17	4	17	2	34																							2
1	2	8	102008	21	ant	93	70	87	75																																		2
1	2	8	102008	22	bee	78	80	68	85																																		2
1	2	8	102008	23	flamingo	59	70	56	65																																		2
1	2	8	102008	24	crane	74	75	64	77																																		2
1	2	8	102008	25	cricket	69	75	56	80												46	0	2	6	6	2	4	5	4	7	4	7	4	6	8	6	7	8	7	4	6	7	2
